GHGRP ID,Landfill ID,Landfill Name,State,Physical Address,City,County,Zip Code,Latitude,Longitude,Ownership Type,Landfill Owner Organization(s),Landfill Operator Organization,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Design Landfill Area (acres),Current Landfill Area (acres),Design Landfill Depth (feet),Current Landfill Depth (feet),Landfill Design Capacity (tons),Waste in Place (tons),Waste in Place Year,Annual Waste Acceptance Rate (tons per year),Annual Waste Acceptance Year,Does LF Recirculate Leachate?,Leachate Recirc Frequency (Past 10 Yrs),Permitted as RD&D LF?,LFG Generated (mmscfd),LFG Collection System In Place?,LFG Collected (mmscfd),LFG Collected Year,Percent Methane,Flares in Place?,Number of Flares,LFG Flared (mmscfd),LFG Flared Year,Number of Wells,GCCS Capacity (cfm),Passive Venting/Flaring?,Latitude_orig,Longitude_orig,Nearest_Fiber_Distance_km,Fiber_Provider,Fiber_Technology,Fiber_Download_Speed,Fiber_Block_GEOID,Fiber_Source_File,Nearest_Fiber_Lat,Nearest_Fiber_Lon,Has_Fiber_Within_1km,Has_Fiber_Within_5km,Has_Fiber_Within_10km,Fiber_Locations_Within_10km,Connection_Complexity,Est_Underground_Pct,Est_Connection_Cost
,229.0,Oasis Disposal Site,CA,84-505 84th Avenue,Oasis,Riverside,92274,33.439,-116.0815,Public,"Riverside County, CA","Riverside County, CA",,2045.0,Open,23.3,,,,,100000.0,2004.0,4.0,2004.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.439,-116.0815,10.658750206967888,AT&T,50.0,1000.0,170898507091093,14.csv,34.40246293412246,-117.51708507311872,False,False,False,0.0,Very High,20.0,159881.2531045183
,230.0,Ocotillo Cut & Fill,CA,,Ocotillo,Imperial,92274,32.733334,-116.0,Public,United States Bureau of Land Management,"Imperial County, CA",,2005.0,Closed,40.0,,,,,25000.0,2004.0,1.0,2004.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,32.733334,-116.0,55.19413471081371,LUS Fiber,50.0,1024.0,220399505007016,19.csv,39.26161257186162,-120.83796306947973,False,False,False,0.0,Very High,20.0,827912.0206622056
1002320.0,232.0,Olinda Alpha SLF,CA,1942 N. Valencia Avenue,Brea,Orange,92823,33.93361,-117.84361,Public,"County of Orange - OC Waste & Recycling, CA","County of Orange - OC Waste & Recycling, CA",1960.0,2036.0,Open,453.0,420.0,415.0,235.0,96736556.0,92800120.0,2022.0,2142713.0,2022.0,No,Not used,No,16.588,Yes,14.069,2022.0,49.0,Yes,3.0,0.912,2021.0,559.0,12600.0,No,33.93361,-117.84361,63.11998265534959,Blue Ridge Mountain Electric Membership Corporation,50.0,1000.0,370439501012074,34.csv,39.32946735695101,-120.17031406341266,False,False,False,0.0,Very High,20.0,946799.7398302439
,2162.0,"Operating Industries, Inc. LF (OII)",CA,"900 Potrero Grande Drive
End of Greenwood Avenue",Monterey Park,Los Angeles,91754,34.031,-118.108,Private,"Operating Industries, Inc.",,1948.0,1984.0,Closed,,190.0,,,,29920000.0,,613000.0,1983.0,Unknown,Not used,No,,Yes,3.34,,35.0,Yes,,2.98,,250.0,,Unknown,34.031,-118.108,9.939805115828122,AT&T,50.0,5000.0,011170303524014,1.csv,38.25163803224116,-122.06257017110326,False,False,True,10.0,High,40.0,198796.10231656244
,233.0,Orange Avenue Disposal Inc.,CA,3280 South Orange Avenue,Fresno,Fresno,93725,36.68694,-119.76306,Private,Caglia Environmental,,1941.0,2007.0,Closed,29.0,,,,,1000000.0,2004.0,33315.0,2004.0,Unknown,Not used,No,,Yes,0.216,2016.0,49.5,Yes,,,,16.0,,Unknown,36.68694,-119.76306,1.4940036122388256,AT&T,50.0,5000.0,120090713422035,10.csv,33.497108296829815,-117.6332066522034,False,True,True,10.0,Medium,60.0,37350.09030597064
,234.0,Oro Grande LF,CA,19409 National Trails Highway,Oro Grande,San Bernardino,92368,34.634,-117.307,Private,Riverside Cement Co.,Riverside Cement Co.,,1993.0,Closed,161.0,,,,,3000000.0,,0.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,34.634,-117.307,5.295972539414948,Frontier,50.0,5000.0,060650427333062,5.csv,34.06773817188649,-118.01060891456274,False,False,True,10.0,High,40.0,105919.45078829896
1008030.0,236.0,Otay LF,CA,1700 Maxwell Road,Chula Vista,San Diego,91911,32.604,-117.005,Private,"Republic Services, Inc.","Republic Services, Inc.",1963.0,2028.0,Open,230.0,230.0,,,49177036.0,45777214.0,2022.0,1396128.0,2022.0,No,Not used,No,11.4,Yes,6.83,2022.0,41.0,Yes,2.0,6.83,2022.0,383.0,6800.0,No,32.604,-117.005,100.75472097686144,Quantum Fiber,50.0,8000.0,120710102064052,10.csv,37.104811764761656,-119.4867343490298,False,False,False,0.0,Very High,20.0,1511320.8146529216
1007112.0,238.0,Ox Mountain SLF,CA,12310 San Mateo Road,Half Moon Bay,San Mateo,94019,37.499,-122.412,Private,"Republic Services, Inc.","Republic Services, Inc.",1977.0,2042.0,Open,191.0,160.0,300.0,226.0,44107549.0,38155932.0,2022.0,937063.0,2022.0,No,Not used,No,,Yes,10.804,2022.0,51.7,Yes,3.0,1.868,2022.0,233.0,10100.0,No,37.499,-122.412,15.082233888368538,AT&T,50.0,5000.0,480850305191071,44.csv,33.21145991410523,-116.9120458934228,False,False,False,0.0,Very High,20.0,226233.50832552806
1005092.0,56.0,Oxnard Landfills,CA,4105 West Gonzales Road,Oxnard,Ventura,93036,34.22857,-119.22435,Public,"City of Oxnard, CA; Ventura Regional Sanitation District, CA","Ventura Regional Sanitation District, CA",1962.0,1996.0,Closed,,158.0,90.0,,10201738.0,9244631.0,1996.0,295729.0,1996.0,No,Not used,No,1.086,Yes,0.975,2022.0,24.3,Yes,1.0,0.975,2022.0,96.0,3000.0,No,34.22857,-119.22435,149.28879300207547,Endeavor Communications,50.0,1000.0,180632105024082,15.csv,39.53904011782088,-119.889084895567,False,False,False,0.0,Very High,20.0,2239331.895031132
1005865.0,332.0,Palo Alto LF,CA,2830 Embarcadero Road,Palo Alto,Santa Clara,94303,37.45,-122.105,Public,"City of Palo Alto, CA","City of Palo Alto, CA",1955.0,2011.0,Closed,126.0,126.0,,75.0,5830998.0,4738964.0,2011.0,19286.0,2011.0,No,Not used,No,0.487,Yes,0.394,2022.0,30.8,Yes,,0.394,2022.0,91.0,300.0,No,37.45,-122.105,16.33060393988031,Cox Communications,50.0,2000.0,040134226531055,3.csv,38.35146441097064,-121.97389815713868,False,False,False,0.0,Very High,20.0,244959.05909820463
,242.0,Palo Verde Cut & Fill Site,CA,,Palo Verde,Imperial,92266,33.35,-118.316667,Public,United States Bureau of Land Management,"Imperial County, CA",,2013.0,Closed,40.0,,,,,50000.0,2004.0,12.0,2004.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.35,-118.316667,41.58270515216998,"Windstream Florida, Inc.",50.0,2000.0,120010019072073,10.csv,38.70173508221747,-121.44696398766546,False,False,False,0.0,Very High,20.0,623740.5772825497
1003361.0,1780.0,Palos Verdes Landfill,CA,25680 Hawthorne Boulevard,Rolling Hills Estates,Los Angeles,90274,33.79189,-118.35243,Public,"Sanitation Districts of Los Angeles County, CA","Sanitation Districts of Los Angeles County, CA",1952.0,1980.0,Closed,291.0,29.9,200.0,,,24048240.0,1980.0,1385091.0,1980.0,No,Not used,No,8.219,Yes,6.536,2022.0,,Yes,7.0,6.536,2022.0,441.0,13100.0,No,33.79189,-118.35243,21.27497785364204,Camellia City Fiber LLC,50.0,2000.0,221030407123092,19.csv,37.136079800418166,-121.60897885919978,False,False,False,0.0,Very High,20.0,319124.6678046306
,21148.0,Pebbly Beach Disposal Site,CA,1 Dump Road,Avalon,Los Angeles,90704,33.329985,-118.309585,Public,"City of Avalon, CA",Avalon Environmental Services,,2027.0,Open,5.6,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,33.329985,-118.309585,53.17513493563258,AT&T,50.0,5000.0,450790114072073,41.csv,38.70173508221747,-121.44696398766546,False,False,False,0.0,Very High,20.0,797627.0240344887
,347.0,Penrose LF,CA,8251 - 8301 Tujunga Avenue,Sun Valley,Los Angeles,91352,34.2186,-118.3816,Private,"Los Angeles By-Products, Inc.","Los Angeles By-Products, Inc.",1960.0,1988.0,Closed,72.0,,200.0,,,9000000.0,,,,Unknown,Not used,No,,Yes,3.0,,50.0,Yes,1.0,,,,,Unknown,34.2186,-118.3816,79.7105456505146,ARVIG,50.0,1000.0,271594803006035,24.csv,37.36203960014616,-120.5808095124636,False,False,False,0.0,Very High,20.0,1195658.184757719
,244.0,Phelan Refuse Disposal Site,CA,10130 Buckwheat Road,Phelan,San Bernardino,92371,34.4343,-117.6075,Public,"San Bernardino County, CA","San Bernardino County, CA",1956.0,1997.0,Closed,30.0,,,20.0,594000.0,445500.0,,20037.0,1997.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,34.4343,-117.6075,25.005069513729314,Cox Communications,50.0,2000.0,040130506192011,3.csv,37.94577664546027,-122.53419965412668,False,False,False,0.0,Very High,20.0,375076.04270593973
,248.0,Ponderosa SLF,CA,17219 Ponderosa Way,Brownsville,Yuba,95919,39.46667,-121.29,Public,United States Bureau of Land Management,"Yuba County Public Works, CA",,1994.0,Closed,221.0,,,,,4128000.0,,1666.0,1991.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,39.46667,-121.29,49.484692454651395,"Syringa Networks, LLC",50.0,100.0,160010105034104,13.csv,38.01892584734949,-121.28652335264222,False,False,False,0.0,Very High,20.0,742270.3868197709
,249.0,Portola LF,CA,"Off Hwy 70
1.5 Mi Ne Portola",Portola,Plumas,96122,39.824,-120.449,Public,"City of Portola, CA","City of Portola, CA",,2002.0,Closed,8.0,,,,,135000.0,,750.0,2002.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,39.824,-120.449,57.54968994032777,Frontier,50.0,5000.0,481130190491023,44.csv,33.689670985456445,-116.22286404299864,False,False,False,0.0,Very High,20.0,863245.3491049164
1007345.0,250.0,Potrero Hills SLF,CA,3675 Potrero Hills Lane,Suisun City,Solano,94585,38.22333,-121.97778,Private,"Waste Connections, Inc.","Waste Connections, Inc.",1986.0,2059.0,Open,190.0,148.0,,,,22869490.0,2022.0,1110764.0,2022.0,Yes,Several times per year,No,,Yes,3.622,2022.0,49.3,Yes,2.0,0.807,2022.0,180.0,6700.0,No,38.22333,-121.97778,97.36278448201244,Loveland Pulse,50.0,10000.0,080690018123054,6.csv,35.07442187980259,-120.53493002554548,False,False,False,0.0,Very High,20.0,1460441.7672301866
1002106.0,251.0,Prima Deshecha SLF,CA,32250 La Pata Avenue,San Juan Capistrano,Orange,92675,33.48654,-117.62491,Public,"County of Orange - OC Waste & Recycling, CA","County of Orange - OC Waste & Recycling, CA",1976.0,2102.0,Open,697.0,240.0,430.0,210.0,98159518.0,24966789.0,2022.0,685720.0,2022.0,No,Not used,No,6.509,Yes,4.15,2022.0,49.1,Yes,1.0,4.15,2022.0,164.0,6000.0,No,33.48654,-117.62491,88.323825557772,AT&T,50.0,1000.0,390490073972023,36.csv,33.7220139185812,-118.29901926109127,False,False,False,0.0,Very High,20.0,1324857.38336658
1003199.0,352.0,Puente Hills LF,CA,2800 S. Workman Mill Road,Whittier,Los Angeles,90601,34.02033,-118.00604,Public,"Sanitation Districts of Los Angeles County, CA","Sanitation Districts of Los Angeles County, CA",1957.0,2013.0,Closed,630.0,590.0,,229.5,142400000.0,142250454.0,2013.0,2135318.0,2013.0,No,Not used,No,,Yes,24.328,2022.0,29.6,Yes,26.0,4.908,2022.0,1598.0,45000.0,No,34.02033,-118.00604,6.406823565511125,OzarksGo,50.0,2500.0,050070213171062,4.csv,33.02353056868011,-117.1828002900348,False,False,True,10.0,High,40.0,128136.4713102225
,252.0,Pumice Valley SLF,CA,200 Dross Road,Lee Vining,Mono,93541,37.90694,-119.06528,Public,,"Mono County, CA",,2036.0,Open,40.0,,,,,55800.0,,224.0,2004.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,37.90694,-119.06528,106.90002397667294,AT&T,50.0,5000.0,220570207045082,19.csv,34.15295363461749,-119.1808332828086,False,False,False,0.0,Very High,20.0,1603500.359650094
1004243.0,253.0,Ramona Avenue Landfill,CA,20630 Pamo Road,Ramona,San Diego,92065,33.085,-116.863,Private,"Republic Services, Inc.","Republic Services, Inc.",1962.0,2009.0,Closed,46.0,46.0,,,,947800.0,2002.0,81427.0,2004.0,Unknown,Not used,No,0.872,Yes,0.589,2012.0,35.1,Yes,,0.589,2012.0,43.0,1800.0,No,33.085,-116.863,14.342573719099605,AT&T,50.0,5000.0,120990077422015,10.csv,33.4482783194017,-117.65849139774964,False,False,False,0.0,Very High,20.0,215138.60578649407
,254.0,Ravendale Disposal,CA,,Ravendale,Lassen,96123,40.79222,-120.37083,Public,"Lassen Regional Solid Waste Management Authority, CA","Lassen Regional Solid Waste Management Authority, CA",,1997.0,Closed,3.0,,,,,11616.0,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,40.79222,-120.37083,3.2648043950356,FiberLync,50.0,1000.0,511371101083015,47.csv,34.04082170045238,-117.2095583097401,False,True,True,10.0,Medium,60.0,81620.10987589
1005042.0,54.0,Recology Hay Road LF,CA,6426 Hay Road,Vacaville,Solano,95687,38.31497,-121.83164,Private,Recology,Recology,1964.0,2063.0,Open,256.0,122.8,80.0,,20391489.0,9207695.0,2022.0,712295.0,2022.0,No,Not used,No,2.726,Yes,2.201,2022.0,48.2,Yes,,1.475,2022.0,191.0,3000.0,No,38.31497,-121.83164,1.7612169469204062,Barnesville Municipal Telephone,50.0,1000.0,270270302022114,24.csv,34.94894425833213,-120.39853472596832,False,True,True,10.0,Medium,60.0,44030.423673010155
1004745.0,1976.0,Recology Ostrom Road LF,CA,5900 Ostrom Road,Wheatland,Yuba,95692,39.07171,-121.3925,Private,Recology,Recology,1995.0,2084.0,Open,225.0,68.1,100.0,,27629965.0,8801706.0,2022.0,456201.0,2022.0,No,Not used,No,3.791,Yes,1.846,2022.0,51.2,Yes,1.0,0.298,2022.0,108.0,3150.0,No,39.07171,-121.3925,13.633253127992441,Frontier,50.0,5000.0,060650432762013,5.csv,33.83266421640113,-117.8500395082166,False,False,False,0.0,Very High,20.0,204498.79691988663
1005041.0,239.0,Recology Pacheco Pass LF,CA,3665 Pacheco Pass Highway,Gilroy,Santa Clara,95020,36.99577,-121.4789,Private,Recology,Recology,1950.0,2007.0,Closed,,66.0,170.0,,,1316000.0,2004.0,15000.0,2004.0,Unknown,Not used,No,0.794,Yes,0.679,2012.0,41.2,Yes,,0.679,2012.0,72.0,700.0,No,36.99577,-121.4789,9.79379174504091,Frontier,50.0,5000.0,060650427333062,5.csv,34.06773817188649,-118.01060891456274,False,False,True,10.0,High,40.0,195875.83490081818
1004959.0,329.0,Recology Yuba-Sutter Landfill,CA,3001 North Levee Road,Marysville,Yuba,95901,39.1671,-121.55708,Private,Recology,Recology,1967.0,1996.0,Closed,,166.0,50.0,,,2200000.0,,118020.0,1996.0,Unknown,Not used,No,0.938,Yes,0.469,2016.0,28.8,Yes,,0.469,2016.0,96.0,750.0,No,39.1671,-121.55708,4.769208599070881,Quantum Fiber,50.0,940.0,320030029831032,29.csv,34.11616514741011,-118.17298034108002,False,True,True,10.0,Medium,60.0,119230.21497677203
,257.0,Red Hill SLF,CA,5314 Red Hill Road,Vallecito,Calaveras,95251,38.07333,-120.49167,Public,"Calaveras County, CA","Calaveras County, CA",,1990.0,Closed,17.0,,,,,,,100000.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,38.07333,-120.49167,35.353459013669124,AT&T,50.0,5000.0,120610509032124,10.csv,35.34666287105331,-119.1383242764294,False,False,False,0.0,Very High,20.0,530301.8852050368
1007668.0,258.0,Redwood SLF,CA,8950 Redwood Highway,Novato,Marin,94945,38.1661,-122.57922,Private,WM,WM,1958.0,2034.0,Open,,222.5,,,23913093.0,17011540.0,2022.0,301844.0,2022.0,No,Not used,No,4.973,Yes,2.845,2022.0,48.2,Yes,2.0,1.502,2022.0,143.0,6200.0,No,38.1661,-122.57922,4.092183640523211,Google Fiber,50.0,2000.0,371830534271041,34.csv,34.20583004947196,-118.43498366153936,False,True,True,10.0,Medium,60.0,102304.59101308027
1002897.0,260.0,Ridgecrest-Inyokern SLF,CA,3301 Bowman Road,Ridgecrest,Kern,93555,35.60254,-117.73755,Public,"Kern County, CA","Kern County, CA",1969.0,2042.0,Open,91.0,78.0,70.0,50.0,11167924.0,3013520.0,2008.0,58615.0,2008.0,Unknown,Not used,No,0.534,Yes,0.131,2012.0,,Yes,,0.131,2012.0,10.0,150.0,No,35.60254,-117.73755,1.9167025480060613,AT&T,50.0,5000.0,130570909093033,11.csv,37.40651631165866,-122.09259625741304,False,True,True,10.0,Medium,60.0,47917.563700151535
,261.0,Rio Vista SLF,CA,Airport Road,Rio Vista,Solano,94571,38.1775,-121.68944,Public,State Reclamation Board,Rio Vista Sanitation Service,,1992.0,Closed,12.0,,,,,100000.0,,3392.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,38.1775,-121.68944,104.4310489767718,West Carolina Rural Telephone Cooperative Inc,50.0,1000.0,450719502032103,41.csv,36.20735353647745,-115.335548055539,False,False,False,0.0,Very High,20.0,1566465.7346515772
,262.0,Rock Creek LF,CA,12021 Hunt Road,Milton,Calaveras,95252,38.03535,-120.8418,Public,"Calaveras County, CA","Calaveras County, CA",1990.0,2032.0,Open,57.0,,,,,470515.0,2004.0,47825.0,2004.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,38.03535,-120.8418,75.56726018788889,Endeavor Communications,50.0,1000.0,180632105024082,15.csv,39.53904011782088,-119.889084895567,False,False,False,0.0,Very High,20.0,1133508.9028183334
,266.0,Salton City Solid Waste Site,CA,935 W. Highway 86,Salton City,Imperial,92275,33.22944,-115.98611,Private,BURRTEC,BURRTEC,,2038.0,Open,4.0,,,,,50000.0,2004.0,1264.0,2004.0,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.22944,-115.98611,14.685463434195736,SLIC Network Solutions,50.0,1000.0,360191035126034,33.csv,40.454137308335625,-122.08683518747584,False,False,False,0.0,Very High,20.0,220281.95151293604
,267.0,San Antonio South Shore Disposal Site,CA,,Bradley,Monterey,93426,35.83333,-120.97167,Public,"Monterey County, CA","Monterey County, CA",,1991.0,Closed,55.0,,,,,18000.0,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,35.83333,-120.97167,45.384446787942686,Cox Communications,50.0,2000.0,040130506192011,3.csv,37.94577664546027,-122.53419965412668,False,False,False,0.0,Very High,20.0,680766.7018191402
,21149.0,San Clemente Island Landfill,CA,San Clemente Ridge Road and Reservoir Road,San Clemente Island,Los Angeles,,32.964782,-118.538887,Public,United States Navy,United States Navy,1979.0,2037.0,Open,15.0,,,,,,,,,Unknown,Not used,No,,Unknown,,,,Unknown,,,,,,Unknown,32.964782,-118.538887,4.540887643000004,Conexon Connect LLC,50.0,2000.0,131590105031142,11.csv,32.69969773178645,-117.04671920412578,False,True,True,10.0,Medium,60.0,113522.1910750001
1006215.0,268.0,San Marcos LF,CA,1595 San Elijo Road,San Marcos,San Diego,92078,33.07833,-117.165,Public,"County of San Diego, CA","County of San Diego, CA",1979.0,1997.0,Closed,107.0,102.0,400.0,,12902208.0,12902208.0,1997.0,679064.0,1997.0,No,Not used,No,1.537,Yes,1.51,2022.0,41.3,Yes,2.0,0.391,2022.0,92.0,4839.0,No,33.07833,-117.165,149.23856878119526,Cox Communications,50.0,2000.0,040130506192011,3.csv,37.94577664546027,-122.53419965412668,False,False,False,0.0,Very High,20.0,2238578.531717929
,240.0,San Nicolas Island LF,CA,,Point Mugu (Mil Res),Ventura,93035,33.24778,-119.50472,Public,United States Navy,United States Navy,,1991.0,Closed,6.0,,,,,50000.0,,,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.24778,-119.50472,5.003393165585398,Quantum Fiber,50.0,940.0,120690313093063,10.csv,32.804885450777235,-117.12655979821966,False,False,True,10.0,High,40.0,100067.86331170796
,269.0,San Onofre LF,CA,2.7 Mi E Basilone Gate,Camp Pendleton (Mil Res),San Diego,92672,33.39667,-117.54028,Public,United States Marine Corps,United States Marine Corps,1974.0,2257.0,Open,21.0,,,,,238200.0,,1758.0,,Unknown,Not used,No,,No,,,,No,,,,,,Unknown,33.39667,-117.54028,7.108212199746253,AT&T,50.0,1000.0,221030406072044,19.csv,36.52660528775289,-119.56009151992784,False,False,True,10.0,High,40.0,142164.24399492505
1004692.0,270.0,San Timoteo Solid Waste Disposal Site,CA,31 Refuse Road,Redlands,San Bernardino,92373,34.0117,-117.2133,Public,"San Bernardino County, CA","San Bernardino County, CA",1980.0,2039.0,Open,127.0,75.1,250.0,50.0,14578112.0,7407795.0,2022.0,407459.0,2022.0,Yes,Occasionally but not every year,No,1.132,Yes,0.805,2022.0,36.9,Yes,1.0,0.805,2022.0,51.0,2100.0,No,34.0117,-117.2133,6.010863145609741,"Cal-Ore Communications, Inc.",50.0,1000.0,060930010034085,5.csv,34.03029039892036,-117.87719826185727,False,False,True,10.0,High,40.0,120217.26291219481
1004882.0,113.0,Santa Maria Regional Landfill,CA,2065 E. Main Street,Santa Maria,Santa Barbara,93454,34.9525,-120.3831,Public,"City of Santa Maria, CA","City of Santa Maria, CA",1955.0,2028.0,Open,265.0,118.0,,,10010569.0,6391052.0,2022.0,147540.0,2022.0,Yes,Occasionally but not every year,No,,Yes,1.078,2022.0,40.9,Yes,2.0,0.432,2022.0,78.0,2567.0,No,34.9525,-120.3831,41.91022999688538,CarolinaConnect Cooperative Inc,50.0,1000.0,450630205104026,41.csv,39.51597512963282,-122.20132222240755,False,False,False,0.0,Very High,20.0,628653.4499532806
1002318.0,273.0,Santiago Canyon SLF,CA,3099 Santiago Canyon Road,Orange,Orange,92862,33.77639,-117.74111,Public,"County of Orange - OC Waste & Recycling, CA","County of Orange - OC Waste & Recycling, CA",1968.0,1996.0,Closed,113.0,112.6,270.0,270.0,13524435.0,13512884.0,1996.0,540.0,1996.0,No,Not used,No,1.588,Yes,1.446,2022.0,34.8,Yes,3.0,1.446,2022.0,142.0,2448.0,No,33.77639,-117.74111,4.477935874269131,Xfinity,50.0,1000.0,121090206064061,10.csv,34.32373417360774,-118.4626695247076,False,True,True,10.0,Medium,60.0,111948.39685672829
1005782.0,116.0,Savage Canyon LF,CA,13919 East Penn Street,Whittier,Los Angeles,90602,33.9799,-118.0171,Public,"City of Whittier, CA","City of Whittier, CA",1935.0,2048.0,Open,132.0,102.0,,,9738383.0,4124182.0,2022.0,89966.0,2022.0,No,Not used,No,1.022,Yes,0.843,2022.0,40.1,Yes,1.0,0.145,2022.0,166.0,2000.0,No,33.9799,-118.0171,7.212593626664099,Cox Communications,50.0,1000.0,060590755166074,5.csv,32.846682013796205,-116.96187125457604,False,False,True,2.0,High,40.0,144251.87253328197
1003198.0,274.0,Scholl Canyon SLF,CA,3001 Scholl Canyon Road,Glendale,Los Angeles,91206,34.15188,-118.19673,Public,"City of Glendale, CA","Sanitation Districts of Los Angeles County, CA",1961.0,2035.0,Open,440.0,211.0,375.0,300.0,,35238684.0,2022.0,447183.0,2022.0,No,Not used,No,10.883,Yes,9.12,2022.0,33.9,Yes,12.0,9.12,2022.0,165.0,7300.0,No,34.15188,-118.19673,38.42255018433376,Visionary Broadband,50.0,1000.0,560050001031351,51.csv,35.30716499733638,-119.12342959312237,False,False,False,0.0,Very High,20.0,576338.2527650064
1006149.0,275.0,Shafter-Wasco SLF,CA,17621 Scofield Road,Shafter,Kern,93263,35.51042,-119.41085,Public,"Kern County, CA","Kern County, CA",1972.0,2056.0,Open,135.0,91.5,70.0,50.0,24139435.0,3164654.0,2009.0,141456.0,2008.0,Unknown,Not used,No,0.9,Yes,0.399,2012.0,32.2,Yes,1.0,0.399,2012.0,20.0,450.0,No,35.51042,-119.41085,43.98811863790697,OzarksGo,50.0,2500.0,051430105013074,4.csv,34.411886102025605,-119.73396092606444,False,False,False,0.0,Very High,20.0,659821.7795686045
,346.0,Sheldon-Arleta LF,CA,12455 Wicks Street,Sun Valley,Los Angeles,91352,34.2263,-118.4044,Public,"City of Los Angeles, Bureau of Sanitation, CA","City of Los Angeles, Bureau of Sanitation, CA",1962.0,1974.0,Closed,41.0,,130.0,,,5500000.0,,0.0,,Unknown,Not used,No,,Yes,0.7,,50.0,Yes,2.0,0.7,,,,Unknown,34.2263,-118.4044,71.80817266912389,Socket Telecom LLC,50.0,10000.0,290950140051044,26.csv,35.44341297374701,-118.81720180438678,False,False,False,0.0,Very High,20.0,1077122.5900368583
